ID_VAGA,DATA_CONSULTA,TITULO,EMPRESA,LOCAL,ANUNCIANTE,DESCRICAO,POSTADO_EM,REGIME,REMOTO,QUALIFICACOES,RESPONSABILIDADES,BENEFICIOS,BUSCA,DATA_ANUNCIO
eyJqb2JfdGl0bGUiOiJFc3BlY2lhbGlzdGEgZW0gUHJvY2Vzc29zIGRlIFF1YWxpZGFkZSIsImNvbXBhbnlfbmFtZSI6IlBMQVNUSUNPUyBNIEIgTFREQS4iLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6Imxndl9fUFBITzI1SXJ2eEJBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:59 UTC,Especialista em Processos de Qualidade,PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"Visão Geral da Empresa

PLASTICOS M B LTDA. é uma empresa líder no setor de manufatura.

Descrição do Cargo

O(a) Especialista em Processos de Qualidade será responsável por fornecer suporte ao coordenador de processos e qualidade em encontrar soluções para problemas, emitir e controlar alertas de qualidade quando houver problemas internos ou externos (clientes), manter a organização e o controle de registros da qualidade e realizar inspeções e liberações de insumos.

Habilidades e Conhecimentos Requeridos

Para este cargo, os candidatos devem ter ensino médio completo, conhecimento básico em Excel e habilidades específicas em Ferramentas Lean Manutacturing e Ferramentas da Qualidade. Além disso, eles devem residir em Pedreira ou cidades próximas.

Benefícios e Horário de Trabalho

O(a) especialista trabalhará em 1º turno, de segunda a sábado, das 05:20h às 13:40h.",há 13 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-14
eyJqb2JfdGl0bGUiOiJPcGVyYWRvciBkZSBDYWl4YSIsImNvbXBhbnlfbmFtZSI6IkNvbmZpZGVuY2lhbCIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoieG82R2pESHpHckNqbkY3U0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:41:59 UTC,Operador de Caixa,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Vaga de operador de caixa com salário da categoria, vale transporte e vale alimentação. Carga horária de 44 horas semanais. Localizado no bairro da pedreira/belém-Pa.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJBc3Npc3RlbnRlIGRlIFRpIiwiY29tcGFueV9uYW1lIjoiUG9zZmFjaWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IkhpSXlwdjhUeVYxSzNnQ25BQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:59 UTC,Assistente de Ti,Posfacil,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Procuramos um perfil organizado, que goste de desafios e tenha raciocínio lógico!
Responsabilidades:
- Organizar e arquivar documentos relacionados aos ativos, como contratos, notas fiscais e relatórios
- Preparar relatórios periódicos sobre o status dos ativos e o desempenho dos fornecedores e clientes
- Acompanhar solicitações de compra ou manutenção relacionadas aos ativos
- Atualizar e manter registros de ativos próprios e/ou terceirizados no sistema
- Realizar o acompanhamento de movimentações de ativos (aquisição, transferência, baixa, etc.)
- Verificar se os ativos estão em conformidade para uso (fazer testes que comprovem sua perfeita usabilidade)
- Acompanhar prazos de entrega, manutenção e substituição de ativos
- Acompanhar kpis (indicadores de desempenho) relacionados à eficiência dos ativos.
Área de experiência desejada: experiência prévia em gestão de ativos, logística, inventário
Habilidades técnicas esperadas:
- Conhecimento básico em sistemas erp ou ferramentas de gestão de ativos
- Pacote office, especialmente excel
- Conhecimento básico em hardware/equipamentos android.
Local: pedreira sp (presencial).",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJSZXByZXNlbnRhbnRlIGRlIFZlbmRhcyBDb21lcmNpYWwiLCJjb21wYW55X25hbWUiOiJQTEFTVElDT1MgTSBCIExUREEuIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJyTVN1dnRXZTB6ZVRmRFkzQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:41:59 UTC,Representante de Vendas Comercial,PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"Informações Gerais

O Plasticos M B Ltda. está buscando um profissional experiente para o cargo de Representante de Vendas Comercial na região do Interior de São Paulo. Esse cargo oferece uma excelente oportunidade para alguém que deseja trabalhar em vendas e se destacar em uma equipe dinâmica.

Vantagens:
- Salário estimado: R$ 2.500,00 - R$ 3.000,00 por mês (dependendo da experiência)

Requisitos Obrigatórios:
- Ensino médio completo;
- Experiência mínima de 1 ano em merchandising na região especificada;
- CNH-A/B e condução própria;
- Residência no Interior de São Paulo.

Funções e Responsabilidades:
- Organizar produtos de acordo com layout estabelecido;
- Demonstração de produtos aos clientes e esclarecimento de dúvidas;
- Reposição e organização de produtos;
- Negociação de espaços nos pontos de venda;
- Atendimento às ações da concorrência;
- Documentação dos resultados das ações e relatório ao supervisor.

Diferenciais:
- A oportunidade de trabalhar em uma empresa líder em sua área;
- Oportunidade de crescimento profissional;
- Ambiente de trabalho dinâmico e colaborativo;",há 3 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-24
eyJqb2JfdGl0bGUiOiJFbGV0cmljaXN0YSBkZSBNYW51dGVuw6fDo28iLCJjb21wYW55X25hbWUiOiJDb25maWRlbmNpYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6Il84MkM3dlhKUmxmdXRMbExBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:41:59 UTC,Eletricista de Manutenção,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Requisitos: técnico completo. Necessária experiência comprovada em carteira. Noções básicas de mecânica. Vivência comprovada na função em indústria. Conhecimento no setor metalúrgico. Nr 10, 33 e 35. Atividades: tarefas pertinentes a rotina de manutenção elétrica (baixa e alta tensão) e eletrônica corretiva/preventiva de máquinas e equipamentos de produção. Manutenção em equipamentos da fábrica (motores e inversores). Trocar, ajuste e regulagem de peças, painéis eletroeletrônicos e componentes. Manutenção do sistema de iluminação. Operações em sistemas digitais (sdcd) e clp.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJBdGVuZGltZW50byBBbyBDbGllbnRlIiwiY29tcGFueV9uYW1lIjoiRXNwYcOnbyBGaW5hIEZsb3IiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IlNnOVlHLTBlZk5uc3YzSWNBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:42:02 UTC,Atendimento Ao Cliente,Espaço Fina Flor,"Pedreira, SP",BeBee,"• *Desenvolvimento de Vaga**:

• O candidato deve ter experiência em atendimento ao cliente, com foco na moda e em prover uma experiência satisfatória para os clientes.
• Atenção à detailhe do cliente é primordial nessa função. Pode-se imaginar que o vendedor estará em contato com diversos clientes por dia, portanto, a capacidade de comunicação é vital.
• Além disso, estar bem organizado é fundamental para manter um fluxo rápido e eficiente no processo de compra/saldo.

Atribuições:

• Recepcionar clientes e apresentar-lhes nossos trajes disponíveis;
• Marcar horários de visita e esclarecer dúvidas através do WhatsApp;
Pré-requisitos:

• Ter gostos pessoais afins com a moda;
• Experiência anterior em atendimento ao cliente;
• Proatividade;
• Organização;
• Excelentes habilidades de comunicação;
• Capacidade de realizar várias tarefas simultaneamente, priorizar e gerenciar o tempo de forma eficiente;
Características da Vaga:

• Tempo integral;
• Dia útil e final de semana;
• Turno de 8 horas;
• Pagamento adicional inclui o 13º salário;
Nível de Educação Requerido:

• Ensino Médio completo;

Experiência Preferida:

• Atendimento ao Cliente;",há 1 dia,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-26
eyJqb2JfdGl0bGUiOiJDdWlkYWRvciBkZSBJZG9zbyIsImNvbXBhbnlfbmFtZSI6IkNvbmZpZGVuY2lhbCIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiSDNyUXNMR1FlcUVLcXA4MUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:02 UTC,Cuidador de Idoso,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Olá, Somos uma franquia de Cuidadores de Pessoas, cujo foco é o idoso. Prestamos o serviço no domicílio do assistido. Trabalhamos apenas com profissionais que possuam, no mínimo, o curso de técnico em enfermagem, um serviço qualificado!",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJFc3BlY2lhbGlzdGEgZW0gUmVjdXJzb3MgSHVtYW5vcyIsImNvbXBhbnlfbmFtZSI6Ikx1bWluaSBSaCIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiMlVsdHl0U0JKX2tPT0Yxb0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:02 UTC,Especialista em Recursos Humanos,Lumini Rh,"Pedreira, SP",BeBee,"• *LUMINI RH**, parceiro da Indústria de Plásticos, busca por um profissional motivado para o cargo de Especialista em Recursos Humanos.
• *Descrição do Cargo**: O candidato selecionado será responsável por garantir o cumprimento das políticas e processos de RH, recrutamento e treinamento. Será necessário desenvolver eventos que promovam a retenção de talentos, elaborar e acompanhar indicadores-chave de desempenho da área.
• *Requisitos**: Graduação em Recursos Humanos é requisito fundamental. Conhecimento da legislação trabalhista e habilidades em Word e Excel são necessários. Além disso, a capacidade de gerenciar tempo e priorizar tarefas é crucial.
• *Vantagens**: A empresa oferece VR, auxílio custo transporte, convênio médico e valoriza o comprometimento dos funcionários.",há 7 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-20
eyJqb2JfdGl0bGUiOiJBc3Npc3RlbnRlIGRlIExvZ8Otc3RpY2EiLCJjb21wYW55X25hbWUiOiJDb25maWRlbmNpYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6ImNBakdFZDBOeWdDT25DemZBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:42:02 UTC,Assistente de Logística,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Requisitos: ensino médio completo. Necessária experiência comprovada em carteira. experiência na área administrativa em logística. Conhecimento em informática. Atividades: responsável por executar toda a parte administrativa da logística, como: negociação de frete, entrada de notas. Acompanhamento de motoristas, dentre outras atividades. Período: tempo integral comercial.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJDb29yZGVuYWRvciBkZSBQcm9jZXNzb3MgZSBRdWFsaWRhZGUiLCJjb21wYW55X25hbWUiOiJQbGFzdGljb3MgTSBCIEx0ZGEuIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJya2k0VkJRb1VZZGh2T2lIQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:42:02 UTC,Coordenador de Processos e Qualidade,Plasticos M B Ltda.,"Pedreira, SP",BeBee,"Visão Geral:

A Plasticos M B Ltda. está procurando por um profissional qualificado para atuar como Inspetor (A) de Qualidade.

Salário:

De R$ 1.500,00 a R$ 2.000,00 por mês.

Responsabilidades:
• Dar suporte ao coordenador de processos e qualidade.
• Emitir e controlar alertas de qualidade.
• Manter a organização e o controle de registros da qualidade.
• Controlar e alimentar planilha de dados.
• Relatar o acompanhamento dos processos de produção.
• Realizar inspeção e liberação de insumos.

Requisitos:
• Ensino Médio completo
• Conhecimento básico em Excel
• Experiência específica com Ferramentas Lean Manufaturing e Ferramentas da Qualidade",há 5 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-22
eyJqb2JfdGl0bGUiOiJBdXhpbGlhciBEZSBMaW1wZXphIiwiY29tcGFueV9uYW1lIjoiUGxhc3RpY29zIE0gQiBMdGRhLiIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoicmRLTVJZcFFkSi12TFBid0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:02 UTC,Auxiliar De Limpeza,Plasticos M B Ltda.,"Pedreira, SP",BeBee,"Garantir a higiene e conservação do ambiente interno é uma tarefa de extrema importância para o bem-estar dos nossos colaboradores, clientes e diretores.
Desenvolvimento da Vaga

Nossa empresa busca um profissional responsável pela limpeza e manutenção diária do local. Precisamos de alguém que resida em Pedreira (SP).
Requisitos Principais
• Experiência mínima de 1 ano na área de limpeza;

É essencial ter comprometimento com os padrões de qualidade e capacidade de trabalhar em equipe. Se você se identifica com essa descrição, não perca tempo em enviar seu currículo.
Descrição Detalhada da Vaga

A pessoa contratada será responsável por garantir a limpeza diária das áreas internas da nossa sede, incluindo salas, corredores, banheiros e outros espaços.

No dia a dia, ela precisará:
• Lavar e passar as áreas de uso frequente;
• Manter os equipamentos e ferramentas em boas condições;
• Realizar varrição e lavagem de superfícies;
• Mantenha a ordem e a organização dos materiais e produtos utilizados;
• Executar outras tarefas relacionadas à manutenção do ambiente interno conforme necessário.

O ideal é que o candidato tenha habilidades práticas e seja capaz de atuar de forma autônoma. Além disso, a segurança e a saúde ocupacional são fundamentais nessa função.

A remuneração oferecida será compatível com a experiência e competências do selecionado.",há 6 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-21
eyJqb2JfdGl0bGUiOiJDYW1hcmVpcmEgZGUgSG90ZWwiLCJjb21wYW55X25hbWUiOiJDb25maWRlbmNpYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6InA5Z29ocU1VQkpvcE55WlVBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:42:02 UTC,Camareira de Hotel,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Ofereça os seus serviços de camareira para hotéis através da b2bhotel. Você tem flexibilidade para escolher os seus horários de trabalho e quais serviços deseja realizar. O controle da sua agenda é feito de forma online e os pagamentos são feitos semanalmente, de acordo com os serviços realizados naquela semana.O que preciso para me aplicar?Possuir ao menos 1 referência de hotel onde tenha trabalhado como camareira,possuir mei,possuir ao menos experiência comprovada na área.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJFc3BlY2lhbGlzdGEgZW0gQ29udHJvbGUgZGUgUXVhbGlkYWRlIiwiY29tcGFueV9uYW1lIjoiUGxhc3RpY29zIE0gQiBMdGRhLiIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoic2VMQ3FQRnQ2Y19aU1FXa0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:02 UTC,Especialista em Controle de Qualidade,Plasticos M B Ltda.,"Pedreira, SP",BeBee,"Resumo da Vaga:

O Plasticos M B Ltda. busca um profissional qualificado para atuar como Especialista em Controle de Qualidade em nossa equipe.

Salário: R$ 2.800,00 - R$ 3.200,00 (mensal)

Descrição do Trabalho:

Garantir a qualidade dos produtos e serviços oferecidos pela empresa.

Habilidades e Qualificações Requeridas:
• Ensino médio completo;
• Conhecimento básico em Excel;
• Conhecimento específico em Ferramentas Lean Manutacturing e Ferramentas da Qualidade;
• Residir em Pedreira ou cidades próximas.

Vantagens:
• Apoio ao coordenador de processos e qualidade em soluções de problemas;
• Emissão e controle de alertas de qualidade;
• Mantenimento da organização e controle de registros da qualidade;
• Alimentação de planilhas de dados para controle dos processos;
• Relatórios de acompanhamento dos processos de produção;
• Inspeção e liberação de insumos.

Horário de Trabalho: 1° turno: Segunda a Sábado (05h20 às 13h40).",há 5 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-22
eyJqb2JfdGl0bGUiOiJGb3JuZWlybyIsImNvbXBhbnlfbmFtZSI6IkNvbmZpZGVuY2lhbCIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiSHJzb3BhZjIzZ1VPaDcyY0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:02 UTC,Forneiro,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Ensino fundamental completo. Residir na região de pedreira. experiência na função.

Abastecer moinho, preparar a massa e verificar a qualidade do produto, conferir materiais que irão para o forno, abastecer e montar produtos no vagonete, ajustar e executar a operação do forno e efetuar os registros de produção.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJBdXhpbGlhciBkZSBBbG1veGFyaWZhZG8iLCJjb21wYW55X25hbWUiOiJDb25maWRlbmNpYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6InU2dGFfNlBwYVR5bV9rSUlBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:42:02 UTC,Auxiliar de Almoxarifado,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Requisitos: ensino médio completo. Necessária experiência comprovada em carteira. Domínio em separação de mercadoria, carregamento de caixas, materiais e conferencia. Atividades: organização de materiais, limpeza da área de trabalho, carregamento de caixas e materiais pesados. Período: tempo integral comercial.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJFc3TDoWdpbyBBdXhpbGlhciBEZSBMYWJvcmF0w7NyaW8iLCJjb21wYW55X25hbWUiOiJUaGUgUHJvZHVjdCBNYWtlcnMiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6Im9jNXNFeGc0QThsbGViOG5BQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:42:02 UTC,Estágio Auxiliar De Laboratório,The Product Makers,"Pedreira, SP",BeBee,"• *Sobre o Cargo**

A função visa auxiliar na gestão de fornecedores e garantir a qualidade dos produtos.
Principal Responsabilidade
• Homologar novas amostras de fornecedores, incluindo análises de controle de qualidade, verificação de documentos regulatórios e atualização do status do fornecedor;
• Incluir informações no sistema informatizado sobre as amostras analisadas;
• Reavaliação de amostras;
• Monitoramento do cronograma de autoavaliação de fornecedores e terceiros;
• Coleta e preparo de amostras para análises externas;
• Preenchimento do checklist de terceirização;
• Emissão e entrega dos registros semanais e mensais para a produção e limpeza;
• Auxiliar na organização e retenção de documentos, registros e fichas de produção;
• Auxiliar na revisão e inspeção dos parâmetros de matérias-primas recebidas;
• Auxiliar no acompanhamento e visitas de terceiro;
• Abertura de relatórios de não conformidades (RNC).

Condições de Trabalho

Duração do contrato: 24 meses;
Tipo de vaga: Estágio / Trainee;
Horário de trabalho: De segunda à sexta-feira;
Benefícios: Vale-transporte;
Pagamento: A partir de R$1.320,00 por mês;",há 5 dias,Estágio,None,N/A,N/A,N/A,PEDREIRA,2025-03-22
eyJqb2JfdGl0bGUiOiJPcGVyYWRvciBEZSBQcm9kdcOnw6NvIiwiY29tcGFueV9uYW1lIjoiQWN0dWFsIFJoIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJvTk5qM0w3QnJ0Z2tHRUFsQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:42:02 UTC,Operador De Produção,Actual Rh,"Pedreira, SP",BeBee,"Descrição do Cargo:

O candidato deve ter experiência em operar equipamentos durante o processo de fabricação e embalagem, garantindo que os parâmetros de temperatura, peso, umidade relativa e pressão estejam dentro dos padrões estabelecidos.
Responsabilidades:
• Monitorar e controlar a produção para garantir qualidade e eficiência;
• Realizar testes de qualidade nos produtos;
• Mantenha registros e relatórios de produção.

Requisitos:
• Certificado de Ensino Médio Completo;
• Experiência na função (preferencialmente com vivência em equipamentos semelhantes);
• Residir em Pedreira;
• Capacidade de trabalhar em equipe e respeitar procedimentos de segurança.

Vantagens:
• Refeição no local de trabalho;
• Vale-alimentação;
• Vale-Transporte.",há 4 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-23
eyJqb2JfdGl0bGUiOiJNZWPDom5pY28gZGUgQXV0b23Ds3ZlaXMiLCJjb21wYW55X25hbWUiOiJDb25maWRlbmNpYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6InF1dUtvNVlGYVRyQWlBa2dBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:42:02 UTC,Mecânico de Automóveis,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Mecanico de automoveis com prática em injeção eletronica, suspenção etc.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJWZW5kZWRvciBkZSBQcm9kdXRvcyIsImNvbXBhbnlfbmFtZSI6IlBMQVNUSUNPUyBNIEIgTFREQS4iLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IjdxYzlXRWc5UTdoTVdqaDlBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:42:02 UTC,Vendedor de Produtos,PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"Descrição da Empresa

O PLASTICOS M B LTDA. busca candidatos para preencher vagas em merchandising na região de Campinas.

Requisitos Principais

Para esta vaga, é necessário ter ensino médio completo e experiência em merchandising na região especificada do cargo. Possuir CNH-A/B e condução própria é um diferencial.

Atividades Principais

O trabalho envolve organizar os produtos de acordo com o layout estabelecido, demonstrar os produtos aos clientes e esclarecer dúvidas, repor e organizar os produtos, negociar espaços nos pontos de venda e estar atento às ações da concorrência.",há 10 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-17
eyJqb2JfdGl0bGUiOiJTdXBlcnZpc29yIGRlIFZlbmRhcyIsImNvbXBhbnlfbmFtZSI6IkNvbmZpZGVuY2lhbCIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoidW5waDJxQUN0RkRjNTNNY0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:02 UTC,Supervisor de Vendas,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Cargosupervisor de vendas
Requisitos:
experiência em supervisão de vendas;
Superior completo ou cursando em administração de empresas, marketing ou publicidade e propaganda;
Disponibilidade para viagens.
Benefícios: Cesta básica; Seguro de vida em grupo; Plano odontológico; Convênios com farmácia; Clube recreativo",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJHZXN0b3IgZGUgUHJvZHV0byBlbSBMb2phIiwiY29tcGFueV9uYW1lIjoiUExBU1RJQ09TIE0gQiBMVERBLiIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiOTNqSzBza2RvalktVVpwcEFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:02 UTC,Gestor de Produto em Loja,PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"No PLASTICOS M B LTDA., estamos procurando por um profissional motivado e organizado para assumir o papel de Promotor de Vendas.

O ideal é que o candidato tenha experiência em merchandising e conhecimento dos produtos que serão comercializados.

Entre as principais responsabilidades do Promotor de Vendas estão:
• Organizar os produtos de acordo com o layout estabelecido;
• Demonstrar os produtos aos clientes e esclarecer dúvidas;
• Repor e organizar os produtos;
• Negociar espaços nos pontos de venda;
• Estar atento às ações da concorrência e reportar a empresas;
• Subir as informações de pesquisa de preço, ruptura e outras no sistema;
• Documentar os resultados das ações e reportar ao supervisor;

Se você se encaixa nesse perfil, não perca a oportunidade de se candidatar ao cargo de Promotor de Vendas no PLASTICOS M B LTDA.!",há 17 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-10
eyJqb2JfdGl0bGUiOiJSZXByZXNlbnRhbnRlIGRlIFZlbmRhcyIsImNvbXBhbnlfbmFtZSI6Ik5ha29uIEVtYmFsYWdlbnMgRWlyZWxpIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJSMWg5XzQtMWZrdi1UdUFjQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:42:02 UTC,Representante de Vendas,Nakon Embalagens Eireli,"Pedreira, SP",Trabalha Brasil,Descrição Geral:Industria fabricante de caixas de papelão ondulado contrata representante de vendas externas para visitas e prospecção de clientes.,N/A,Prestador de serviços,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
